FBtr0070050	-1000	0	0	-0	0
FBtr0070051	-1000	0	0	-0	0
FBtr0070052	-1000	0	0	-0	0
FBtr0070053	-1000	0	0	-0	0
FBtr0070054	-1000	0	0	-0	0
FBtr0070055	-1000	0	0	-0	0
FBtr0070057	-1000	0	0	-0	0
FBtr0070056	-1000	0	0	-0	0
FBtr0345920	-1000	0	0	-0	0
FBtr0070060	-1000	0	0	-0	0
FBtr0070058	-1000	0	0	-0	0
FBtr0070061	-1000	0	0	-0	0
FBtr0070062	-1000	0	0	-0	0
FBtr0070059	-1000	0	0	-0	0
FBtr0346385	1000	618	409.052	0.409052	0.661897
FBtr0342860	1000	618	409.052	0.409052	0.661897
FBtr0077212	-1000	0	0	-0	0
FBtr0344464	-1000	0	0	-0	0
FBtr0346051	-1000	0	0	-0	0
FBtr0346052	-1000	0	0	-0	0
FBtr0346053	-1000	0	0	-0	0
FBtr0077213	-1000	0	0	-0	0
FBtr0346049	-1000	0	0	-0	0
FBtr0346050	-1000	0	0	-0	0
FBtr0299900	-1000	0	0	-0	0
FBtr0299899	-1000	0	0	-0	0
FBtr0077218	-1000	0	0	-0	0
FBtr0343091	-1000	0	0	-0	0
FBtr0299901	-1000	0	0	-0	0
FBtr0299898	-1000	0	0	-0	0
FBtr0344103	-1000	0	0	-0	0
FBtr0077219	-1000	0	0	-0	0
FBtr0346383	-1000	0	0	-0	0
FBtr0346039	-1000	0	0	-0	0
FBtr0077220	-1000	0	0	-0	0
FBtr0346380	1000	620	-203.848	-0.203848	-0.328787
FBtr0077211	1000	620	-203.848	-0.203848	-0.328787
FBtr0077222	-1000	0	0	-0	0
FBtr0343853	-1000	0	0	-0	0
FBtr0077221	-1000	0	0	-0	0
FBtr0077207	1000	645	17.7465	0.0177465	0.027514
FBtr0307527	1000	593	1569.15	1.56915	2.64612
FBtr0307529	1000	609	2092.55	2.09255	3.43604
FBtr0077209	1000	609	2092.55	2.09255	3.43604
FBtr0307528	1000	609	2092.55	2.09255	3.43604
FBtr0307526	1000	602	2032.23	2.03223	3.3758
FBtr0307524	1000	631	717.926	0.717926	1.13776
FBtr0077210	1000	631	717.926	0.717926	1.13776
FBtr0077208	1000	631	717.926	0.717926	1.13776
FBtr0077206	1000	631	717.926	0.717926	1.13776
FBtr0077205	1000	631	717.926	0.717926	1.13776
FBtr0077204	1000	631	717.926	0.717926	1.13776
FBtr0077203	1000	631	717.926	0.717926	1.13776
FBtr0307525	1000	631	-331.98	-0.33198	-0.526117
FBtr0346292	-1000	0	0	-0	0
FBtr0346293	-1000	0	0	-0	0
FBtr0331744	1000	600	63.657	0.063657	0.106095
FBtr0331745	1000	624	472.919	0.472919	0.757883
FBtr0100599	1000	650	-152.597	-0.152597	-0.234764
FBtr0100598	1000	584	-153.446	-0.153446	-0.26275
FBtr0100536	1000	584	-153.446	-0.153446	-0.26275
FBtr0077198	1000	627	274.14	0.27414	0.437224
FBtr0346608	1000	604	-816.891	-0.816891	-1.35247
FBtr0301583	1000	595	1262.26	1.26226	2.12144
FBtr0089679	1000	595	1262.26	1.26226	2.12144
FBtr0089678	1000	595	1262.26	1.26226	2.12144
FBtr0077223	-1000	0	0	-0	0
FBtr0077193	1000	587	-76.3655	-0.0763655	-0.130095
FBtr0077192	1000	616	49.6305	0.0496305	0.080569
FBtr0329900	-1000	0	0	-0	0
FBtr0329902	-1000	0	0	-0	0
FBtr0333749	-1000	0	0	-0	0
FBtr0077224	-1000	0	0	-0	0
FBtr0329901	-1000	0	0	-0	0
FBtr0329903	-1000	0	0	-0	0
FBtr0077191	1000	605	-1173.59	-1.17359	-1.93982
FBtr0077190	1000	614	-1152.6	-1.1526	-1.8772
FBtr0339624	-1000	0	0	-0	0
FBtr0339623	-1000	0	0	-0	0
FBtr0077226	-1000	0	0	-0	0
FBtr0091704	-1000	0	0	-0	0
FBtr0077227	-1000	0	0	-0	0
FBtr0091703	-1000	0	0	-0	0
FBtr0091702	-1000	0	0	-0	0
FBtr0077189	1000	410	-77.1887	-0.0771887	-0.188265
FBtr0300938	-1000	0	0	-0	0
FBtr0089300	1000	624	-1091.67	-1.09167	-1.74947
FBtr0089301	-1000	0	0	-0	0
FBtr0309696	-1000	0	0	-0	0
FBtr0309695	-1000	0	0	-0	0
FBtr0304484	-1000	0	0	-0	0
FBtr0304483	-1000	0	0	-0	0
FBtr0332489	-1000	0	0	-0	0
FBtr0332488	-1000	0	0	-0	0
FBtr0306679	-1000	0	0	-0	0
FBtr0332307	1000	562	-780.222	-0.780222	-1.38829
FBtr0332306	1000	562	-780.222	-0.780222	-1.38829
FBtr0077237	-1000	0	0	-0	0
FBtr0077184	1000	650	-335.69	-0.33569	-0.516447
FBtr0077238	-1000	0	0	-0	0
FBtr0077183	1000	642	-977.146	-0.977146	-1.52203
FBtr0310654	-1000	0	0	-0	0
FBtr0310653	-1000	0	0	-0	0
FBtr0077236	-1000	0	0	-0	0
FBtr0331814	-1000	0	0	-0	0
FBtr0077235	-1000	0	0	-0	0
FBtr0077234	-1000	0	0	-0	0
